league,season,team,game,date,round,day,venue,result,GF,GA,opponent,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,time,match_report
,2022,Argentina,2020-10-08 Argentina-Ecuador,2020-10-08,WCQ — CONMEBOL (M),Thu,Home,W,1,0,Ecuador,0,0,0,,1,0,0,0,0,21:30:00,/en/matches/7522e278/Argentina-Ecuador-October-8-2020-WCQ----CONMEBOL-M
,2022,Argentina,2020-10-13 Bolivia-Argentina,2020-10-13,WCQ — CONMEBOL (M),Tue,Away,W,2,1,Bolivia,3,1,2,66.7,0,0,0,0,0,16:00:00,/en/matches/01c1a72a/Bolivia-Argentina-October-13-2020-WCQ----CONMEBOL-M
,2022,Argentina,2020-11-12 Argentina-Paraguay,2020-11-12,WCQ — CONMEBOL (M),Thu,Home,D,1,1,Paraguay,2,1,1,50.0,0,1,1,0,0,21:00:00,/en/matches/56fb3a7a/Argentina-Paraguay-November-12-2020-WCQ----CONMEBOL-M
,2022,Argentina,2020-11-17 Peru-Argentina,2020-11-17,WCQ — CONMEBOL (M),Tue,Away,W,2,0,Peru,1,0,1,100.0,1,0,0,0,0,19:30:00,/en/matches/56afac20/Peru-Argentina-November-17-2020-WCQ----CONMEBOL-M
,2022,Argentina,2021-06-03 Argentina-Chile,2021-06-03,WCQ — CONMEBOL (M),Thu,Home,D,1,1,Chile,1,1,0,0.0,0,0,0,0,0,21:00:00,/en/matches/abb99f80/Argentina-Chile-June-3-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-06-08 Colombia-Argentina,2021-06-08,WCQ — CONMEBOL (M),Tue,Away,D,2,2,Colombia,5,2,3,60.0,0,1,1,0,0,18:00:00,/en/matches/1dba7872/Colombia-Argentina-June-8-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-09-02 Venezuela-Argentina,2021-09-02,WCQ — CONMEBOL (M),Thu,Away,W,3,1,Venezuela,3,1,2,66.7,0,1,1,0,0,20:00:00,/en/matches/28fd5b50/Venezuela-Argentina-September-2-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-09-09 Argentina-Bolivia,2021-09-09,WCQ — CONMEBOL (M),Thu,Home,W,3,0,Bolivia,3,0,3,100.0,1,0,0,0,0,20:30:00,/en/matches/6bb2c7a9/Argentina-Bolivia-September-9-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-10-07 Paraguay-Argentina,2021-10-07,WCQ — CONMEBOL (M),Thu,Away,D,0,0,Paraguay,3,0,3,100.0,1,0,0,0,0,20:00:00,/en/matches/8b02e7bd/Paraguay-Argentina-October-7-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-10-10 Argentina-Uruguay,2021-10-10,WCQ — CONMEBOL (M),Sun,Home,W,3,0,Uruguay,6,0,6,100.0,1,0,0,0,0,20:30:00,/en/matches/60d07fdd/Argentina-Uruguay-October-10-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-10-14 Argentina-Peru,2021-10-14,WCQ — CONMEBOL (M),Thu,Home,W,1,0,Peru,3,0,3,100.0,1,1,0,0,1,20:30:00,/en/matches/20eb96e2/Argentina-Peru-October-14-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-11-12 Uruguay-Argentina,2021-11-12,WCQ — CONMEBOL (M),Fri,Away,W,1,0,Uruguay,4,0,4,100.0,1,0,0,0,0,20:00:00,/en/matches/3118bc39/Uruguay-Argentina-November-12-2021-WCQ----CONMEBOL-M
,2022,Argentina,2021-11-16 Argentina-Brazil,2021-11-16,WCQ — CONMEBOL (M),Tue,Home,D,0,0,Brazil,2,0,2,100.0,1,0,0,0,0,20:30:00,/en/matches/56b8bba4/Argentina-Brazil-November-16-2021-WCQ----CONMEBOL-M
,2022,Argentina,2022-01-27 Chile-Argentina,2022-01-27,WCQ — CONMEBOL (M),Thu,Away,W,2,1,Chile,4,1,3,75.0,0,0,0,0,0,21:15:00,/en/matches/8cc5366b/Chile-Argentina-January-27-2022-WCQ----CONMEBOL-M
,2022,Argentina,2022-02-01 Argentina-Colombia,2022-02-01,WCQ — CONMEBOL (M),Tue,Home,W,1,0,Colombia,1,0,1,100.0,1,0,0,0,0,20:30:00,/en/matches/493cc195/Argentina-Colombia-February-1-2022-WCQ----CONMEBOL-M
,2022,Argentina,2022-03-25 Argentina-Venezuela,2022-03-25,WCQ — CONMEBOL (M),Fri,Home,W,3,0,Venezuela,1,0,1,100.0,1,0,0,0,0,20:30:00,/en/matches/36f5d8e2/Argentina-Venezuela-March-25-2022-WCQ----CONMEBOL-M
,2022,Argentina,2022-03-29 Ecuador-Argentina,2022-03-29,WCQ — CONMEBOL (M),Tue,Away,D,1,1,Ecuador,2,1,1,50.0,0,1,0,1,0,18:30:00,/en/matches/5d9d75cd/Ecuador-Argentina-March-29-2022-WCQ----CONMEBOL-M
,2022,Argentina,2022-06-05 Estonia-Estonia,2022-06-05,Friendlies (M),Sun,Neutral,W,5,0,Estonia,,0,,,1,0,0,0,0,20:00:00,/en/matches/9d35b76e/Argentina-Estonia-June-5-2022-Friendlies-M
,2022,Argentina,2022-09-23 Honduras-Honduras,2022-09-23,Friendlies (M),Fri,Neutral,W,3,0,Honduras,,0,,,1,0,0,0,0,20:00:00,/en/matches/23561d05/Argentina-Honduras-September-23-2022-Friendlies-M
,2022,Argentina,2022-09-27 Jamaica-Jamaica,2022-09-27,Friendlies (M),Tue,Neutral,W,3,0,Jamaica,,0,,,1,0,0,0,0,20:00:00,/en/matches/d73b7ead/Jamaica-Argentina-September-27-2022-Friendlies-M
,2022,Argentina,2022-11-16 UAE-UAE,2022-11-16,Friendlies (M),Wed,Neutral,W,5,0,UAE,,0,,,1,0,0,0,0,19:30:00,/en/matches/a4bfcd04/United-Arab-Emirates-Argentina-November-16-2022-Friendlies-M
,2022,Argentina,2022-11-22 Saudi Arabia-Saudi Arabia,2022-11-22,Group stage,Tue,Neutral,L,1,2,Saudi Arabia,2,2,0,0.0,0,0,0,0,0,13:00:00,/en/matches/109ad6ba/Argentina-Saudi-Arabia-November-22-2022-World-Cup
,2022,Argentina,2022-11-26 Mexico-Mexico,2022-11-26,Group stage,Sat,Neutral,W,2,0,Mexico,1,0,1,100.0,1,0,0,0,0,22:00:00,/en/matches/d28d6c80/Argentina-Mexico-November-26-2022-World-Cup
,2022,Argentina,2022-11-30 Poland-Poland,2022-11-30,Group stage,Wed,Neutral,W,2,0,Poland,0,0,0,,1,0,0,0,0,22:00:00,/en/matches/aaa7a69d/Poland-Argentina-November-30-2022-World-Cup
,2022,Argentina,2022-12-03 Australia-Australia,2022-12-03,Round of 16,Sat,Neutral,W,2,1,Australia,2,1,1,50.0,0,0,0,0,0,22:00:00,/en/matches/4319c4bd/Argentina-Australia-December-3-2022-World-Cup
,2022,Argentina,2022-12-09 Netherlands-Netherlands,2022-12-09,Quarter-finals,Fri,Neutral,D,2 (4),2 (3),Netherlands,2,2,0,0.0,0,0,0,0,0,22:00:00,/en/matches/9fd14983/Netherlands-Argentina-December-9-2022-World-Cup
,2022,Argentina,2022-12-13 Croatia-Croatia,2022-12-13,Semi-finals,Tue,Neutral,W,3,0,Croatia,3,0,2,100.0,1,0,0,0,0,22:00:00,/en/matches/0b527037/Argentina-Croatia-December-13-2022-World-Cup
,2022,Argentina,2022-12-18 France-France,2022-12-18,Final,Sun,Neutral,D,3 (4),3 (2),France,5,3,2,40.0,0,2,2,0,0,18:00:00,/en/matches/7140acae/Argentina-France-December-18-2022-World-Cup
,2022,Australia,2019-09-10 Kuwait-Australia,2019-09-10,Second round,Tue,Away,W,3,0,Kuwait,,0,,,1,0,0,0,0,18:30:00,/en/matches/8a94d769/Kuwait-Australia-September-10-2019-WCQ----AFC-M
,2022,Australia,2019-10-10 Australia-Nepal,2019-10-10,Second round,Thu,Home,W,5,0,Nepal,,0,,,1,0,0,0,0,20:00:00,/en/matches/634cfc66/Australia-Nepal-October-10-2019-WCQ----AFC-M
,2022,Australia,2019-10-15 Chinese Taipei-Australia,2019-10-15,Second round,Tue,Away,W,7,1,Chinese Taipei,,1,,,0,0,0,0,0,19:40:00,/en/matches/b2224483/Chinese-Taipei-Australia-October-15-2019-WCQ----AFC-M
,2022,Australia,2019-11-14 Jordan-Australia,2019-11-14,Second round,Thu,Away,W,1,0,Jordan,,0,,,1,0,0,0,0,18:00:00,/en/matches/e1149553/Jordan-Australia-November-14-2019-WCQ----AFC-M
,2022,Australia,2021-06-03 Australia-Kuwait,2021-06-03,Second round,Thu,Home,W,3,0,Kuwait,,0,,,1,0,0,0,0,22:00:00,/en/matches/92739367/Australia-Kuwait-June-3-2021-WCQ----AFC-M
,2022,Australia,2021-06-07 Australia-Chinese Taipei,2021-06-07,Second round,Mon,Home,W,5,1,Chinese Taipei,,1,,,0,0,0,0,0,22:00:00,/en/matches/f4e3376a/Australia-Chinese-Taipei-June-7-2021-WCQ----AFC-M
,2022,Australia,2021-06-11 Nepal-Australia,2021-06-11,Second round,Fri,Away,W,3,0,Nepal,,,,,2,0,0,0,0,19:00:00,/en/matches/c3081ebf/Nepal-Australia-June-11-2021-WCQ----AFC-M
,2022,Australia,2021-06-15 Australia-Jordan,2021-06-15,Second round,Tue,Home,W,1,0,Jordan,,0,,,1,0,0,0,0,19:00:00,/en/matches/a9d1f322/Australia-Jordan-June-15-2021-WCQ----AFC-M
,2022,Australia,2021-09-02 Australia-China PR,2021-09-02,Third round,Thu,Home,W,3,0,China PR,,0,,,1,0,0,0,0,21:00:00,/en/matches/3f5f5797/Australia-China-PR-September-2-2021-WCQ----AFC-M
,2022,Australia,2021-09-07 Vietnam-Australia,2021-09-07,Third round,Tue,Away,W,1,0,Vietnam,,0,,,1,0,0,0,0,19:00:00,/en/matches/5d075177/Vietnam-Australia-September-7-2021-WCQ----AFC-M
,2022,Australia,2021-10-07 Australia-Oman,2021-10-07,Third round,Thu,Home,W,3,1,Oman,,1,,,0,0,0,0,0,21:30:00,/en/matches/17cb7d85/Australia-Oman-October-7-2021-WCQ----AFC-M
,2022,Australia,2021-10-12 Japan-Australia,2021-10-12,Third round,Tue,Away,L,1,2,Japan,,2,,,0,0,0,0,0,19:14:00,/en/matches/b76f4f34/Japan-Australia-October-12-2021-WCQ----AFC-M
,2022,Australia,2021-11-11 Australia-Saudi Arabia,2021-11-11,Third round,Thu,Home,D,0,0,Saudi Arabia,,0,,,1,0,0,0,0,20:10:00,/en/matches/aca77bdb/Australia-Saudi-Arabia-November-11-2021-WCQ----AFC-M
,2022,Australia,2021-11-16 China PR-Australia,2021-11-16,Third round,Tue,Away,D,1,1,China PR,,1,,,0,1,1,0,0,19:00:00,/en/matches/7e6f4f3f/China-PR-Australia-November-16-2021-WCQ----AFC-M
,2022,Australia,2022-01-27 Australia-Vietnam,2022-01-27,Third round,Thu,Home,W,4,0,Vietnam,,0,,,1,0,0,0,0,20:10:00,/en/matches/87b8d869/Australia-Vietnam-January-27-2022-WCQ----AFC-M
,2022,Australia,2022-02-01 Oman-Australia,2022-02-01,Third round,Tue,Away,D,2,2,Oman,,2,,,0,1,1,0,0,20:00:00,/en/matches/6a7c0b31/Oman-Australia-February-1-2022-WCQ----AFC-M
,2022,Australia,2022-03-24 Australia-Japan,2022-03-24,Third round,Thu,Home,L,0,2,Japan,,2,,,0,0,0,0,0,20:10:00,/en/matches/5e90edde/Australia-Japan-March-24-2022-WCQ----AFC-M
,2022,Australia,2022-03-29 Saudi Arabia-Australia,2022-03-29,Third round,Tue,Away,L,0,1,Saudi Arabia,,1,,,0,1,1,0,0,21:00:00,/en/matches/7a9f89cc/Saudi-Arabia-Australia-March-29-2022-WCQ----AFC-M
,2022,Australia,2022-06-01 Jordan-Jordan,2022-06-01,Friendlies (M),Wed,Neutral,W,2,1,Jordan,,1,,,0,0,0,0,0,21:00:00,/en/matches/ff5d964a/Jordan-Australia-June-1-2022-Friendlies-M
,2022,Australia,2022-06-07 UAE-UAE,2022-06-07,Fourth round,Tue,Neutral,W,2,1,UAE,,1,,,0,0,0,0,0,21:00:00,/en/matches/4801a3cb/United-Arab-Emirates-Australia-June-7-2022-WCQ----AFC-M
,2022,Australia,2022-06-13 Peru-Peru,2022-06-13,WCQ — Inter-confederation play-offs (M),Mon,Neutral,D,0 (5),0 (4),Peru,,,,,2,0,0,0,0,21:00:00,/en/matches/2a60e6f5/Australia-Peru-June-13-2022-FIFA-World-Cup-qualification----Inter-confederation-play-offs
,2022,Australia,2022-09-22 New Zealand-New Zealand,2022-09-22,Friendlies (M),Thu,Neutral,W,1,0,New Zealand,,0,,,1,0,0,0,0,20:00:00,/en/matches/0421bf5a/Australia-New-Zealand-September-22-2022-Friendlies-M
,2022,Australia,2022-09-25 New Zealand-New Zealand,2022-09-25,Friendlies (M),Sun,Neutral,W,2,0,New Zealand,,0,,,1,0,0,0,0,16:00:00,/en/matches/6735a30a/New-Zealand-Australia-September-25-2022-Friendlies-M
,2022,Australia,2022-11-22 France-France,2022-11-22,Group stage,Tue,Neutral,L,1,4,France,6,4,2,33.3,0,0,0,0,0,22:00:00,/en/matches/539719fd/France-Australia-November-22-2022-World-Cup
,2022,Australia,2022-11-26 Tunisia-Tunisia,2022-11-26,Group stage,Sat,Neutral,W,1,0,Tunisia,4,0,4,100.0,1,0,0,0,0,13:00:00,/en/matches/b105bb5f/Tunisia-Australia-November-26-2022-World-Cup
,2022,Australia,2022-11-30 Denmark-Denmark,2022-11-30,Group stage,Wed,Neutral,W,1,0,Denmark,3,0,3,100.0,1,0,0,0,0,18:00:00,/en/matches/773b0721/Australia-Denmark-November-30-2022-World-Cup
,2022,Australia,2022-12-03 Argentina-Argentina,2022-12-03,Round of 16,Sat,Neutral,L,1,2,Argentina,5,2,3,60.0,0,0,0,0,0,22:00:00,/en/matches/4319c4bd/Argentina-Australia-December-3-2022-World-Cup
,2022,Belgium,2021-03-24 Belgium-Wales,2021-03-24,First round,Wed,Home,W,3,1,Wales,1,1,0,0.0,0,0,0,0,0,20:45:00,/en/matches/9eafdb50/Belgium-Wales-March-24-2021-WCQ----UEFA-M
,2022,Belgium,2021-03-27 Czechia-Belgium,2021-03-27,First round,Sat,Away,D,1,1,Czechia,5,1,4,80.0,0,0,0,0,0,20:45:00,/en/matches/fa122c1f/Czechia-Belgium-March-27-2021-WCQ----UEFA-M
,2022,Belgium,2021-03-30 Belgium-Belarus,2021-03-30,First round,Tue,Home,W,8,0,Belarus,0,0,0,,1,0,0,0,0,20:45:00,/en/matches/e76ba7a3/Belgium-Belarus-March-30-2021-WCQ----UEFA-M
,2022,Belgium,2021-09-02 Estonia-Belgium,2021-09-02,First round,Thu,Away,W,5,2,Estonia,3,2,1,33.3,0,0,0,0,0,21:45:00,/en/matches/c2ec79e2/Estonia-Belgium-September-2-2021-WCQ----UEFA-M
,2022,Belgium,2021-09-05 Belgium-Czechia,2021-09-05,First round,Sun,Home,W,3,0,Czechia,4,0,4,100.0,1,0,0,0,0,20:45:00,/en/matches/7d0e1c6f/Belgium-Czechia-September-5-2021-WCQ----UEFA-M
,2022,Belgium,2021-09-08 Belarus-Belgium,2021-09-08,First round,Wed,Away,W,1,0,Belarus,2,0,2,100.0,1,0,0,0,0,21:45:00,/en/matches/304d1c90/Belarus-Belgium-September-8-2021-WCQ----UEFA-M
,2022,Belgium,2021-11-13 Belgium-Estonia,2021-11-13,First round,Sat,Home,W,3,1,Estonia,5,1,4,80.0,0,0,0,0,0,20:45:00,/en/matches/e0619ab6/Belgium-Estonia-November-13-2021-WCQ----UEFA-M
,2022,Belgium,2021-11-16 Wales-Belgium,2021-11-16,First round,Tue,Away,D,1,1,Wales,3,1,2,66.7,0,0,0,0,0,19:45:00,/en/matches/c2aa4863/Wales-Belgium-November-16-2021-WCQ----UEFA-M
,2022,Belgium,2022-03-26 Rep. of Ireland-Rep. of Ireland,2022-03-26,Friendlies (M),Sat,Neutral,D,2,2,Rep. of Ireland,,2,,,0,0,0,0,0,17:00:00,/en/matches/d0e916ef/Republic-of-Ireland-Belgium-March-26-2022-Friendlies-M
,2022,Belgium,2022-03-29 Burkina Faso-Burkina Faso,2022-03-29,Friendlies (M),Tue,Neutral,W,3,0,Burkina Faso,,0,,,1,0,0,0,0,20:45:00,/en/matches/b668568a/Belgium-Burkina-Faso-March-29-2022-Friendlies-M
,2022,Belgium,2022-11-18 Egypt-Egypt,2022-11-18,Friendlies (M),Fri,Neutral,L,1,2,Egypt,,2,,,0,0,0,0,0,18:00:00,/en/matches/0e00c872/Egypt-Belgium-November-18-2022-Friendlies-M
,2022,Belgium,2022-11-23 Canada-Canada,2022-11-23,Group stage,Wed,Neutral,W,1,0,Canada,2,0,2,100.0,1,1,0,1,0,22:00:00,/en/matches/89c39a0a/Belgium-Canada-November-23-2022-World-Cup
,2022,Belgium,2022-11-27 Morocco-Morocco,2022-11-27,Group stage,Sun,Neutral,L,0,2,Morocco,4,2,2,50.0,0,0,0,0,0,16:00:00,/en/matches/18d1b45b/Belgium-Morocco-November-27-2022-World-Cup
,2022,Belgium,2022-12-01 Croatia-Croatia,2022-12-01,Group stage,Thu,Neutral,D,0,0,Croatia,4,0,4,100.0,1,0,0,0,0,18:00:00,/en/matches/ea7139a8/Croatia-Belgium-December-1-2022-World-Cup
,2022,Brazil,2020-10-09 Brazil-Bolivia,2020-10-09,WCQ — CONMEBOL (M),Fri,Home,W,5,0,Bolivia,1,0,1,100.0,1,0,0,0,0,21:30:00,/en/matches/4928c81b/Brazil-Bolivia-October-9-2020-WCQ----CONMEBOL-M
,2022,Brazil,2020-10-13 Peru-Brazil,2020-10-13,WCQ — CONMEBOL (M),Tue,Away,W,4,2,Peru,6,2,4,66.7,0,0,0,0,0,19:00:00,/en/matches/5dcbc304/Peru-Brazil-October-13-2020-WCQ----CONMEBOL-M
,2022,Brazil,2020-11-13 Brazil-Venezuela,2020-11-13,WCQ — CONMEBOL (M),Fri,Home,W,1,0,Venezuela,1,0,1,100.0,1,0,0,0,0,21:30:00,/en/matches/240cd6ea/Brazil-Venezuela-November-13-2020-WCQ----CONMEBOL-M
,2022,Brazil,2020-11-17 Uruguay-Brazil,2020-11-17,WCQ — CONMEBOL (M),Tue,Away,W,2,0,Uruguay,0,0,0,,1,0,0,0,0,20:00:00,/en/matches/200f1977/Uruguay-Brazil-November-17-2020-WCQ----CONMEBOL-M
,2022,Brazil,2021-06-04 Brazil-Ecuador,2021-06-04,WCQ — CONMEBOL (M),Fri,Home,W,2,0,Ecuador,0,0,0,,1,0,0,0,0,21:30:00,/en/matches/426bc821/Brazil-Ecuador-June-4-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-06-08 Paraguay-Brazil,2021-06-08,WCQ — CONMEBOL (M),Tue,Away,W,2,0,Paraguay,3,0,3,100.0,1,0,0,0,0,20:30:00,/en/matches/9476d029/Paraguay-Brazil-June-8-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-09-02 Chile-Brazil,2021-09-02,WCQ — CONMEBOL (M),Thu,Away,W,1,0,Chile,3,0,3,100.0,1,0,0,0,0,21:00:00,/en/matches/86e9755d/Chile-Brazil-September-2-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-09-09 Brazil-Peru,2021-09-09,WCQ — CONMEBOL (M),Thu,Home,W,2,0,Peru,1,0,1,100.0,1,0,0,0,0,21:30:00,/en/matches/412055d2/Brazil-Peru-September-9-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-10-07 Venezuela-Brazil,2021-10-07,WCQ — CONMEBOL (M),Thu,Away,W,3,1,Venezuela,4,1,3,75.0,0,0,0,0,0,19:30:00,/en/matches/9a5d9c01/Venezuela-Brazil-October-7-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-10-10 Colombia-Brazil,2021-10-10,WCQ — CONMEBOL (M),Sun,Away,D,0,0,Colombia,4,0,4,100.0,1,0,0,0,0,16:00:00,/en/matches/397cba16/Colombia-Brazil-October-10-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-10-14 Brazil-Uruguay,2021-10-14,WCQ — CONMEBOL (M),Thu,Home,W,4,1,Uruguay,3,1,2,66.7,0,0,0,0,0,20:30:00,/en/matches/48f7c36a/Brazil-Uruguay-October-14-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-11-11 Brazil-Colombia,2021-11-11,WCQ — CONMEBOL (M),Thu,Home,W,1,0,Colombia,1,0,1,100.0,1,0,0,0,0,21:30:00,/en/matches/4f932221/Brazil-Colombia-November-11-2021-WCQ----CONMEBOL-M
,2022,Brazil,2021-11-16 Argentina-Brazil,2021-11-16,WCQ — CONMEBOL (M),Tue,Away,D,0,0,Argentina,3,0,3,100.0,1,0,0,0,0,20:30:00,/en/matches/56b8bba4/Argentina-Brazil-November-16-2021-WCQ----CONMEBOL-M
,2022,Brazil,2022-01-27 Ecuador-Brazil,2022-01-27,WCQ — CONMEBOL (M),Thu,Away,D,1,1,Ecuador,1,1,0,0.0,0,0,0,0,0,16:00:00,/en/matches/2115c0c8/Ecuador-Brazil-January-27-2022-WCQ----CONMEBOL-M
,2022,Brazil,2022-02-01 Brazil-Paraguay,2022-02-01,WCQ — CONMEBOL (M),Tue,Home,W,4,0,Paraguay,2,0,2,100.0,1,0,0,0,0,21:30:00,/en/matches/8ce68c2d/Brazil-Paraguay-February-1-2022-WCQ----CONMEBOL-M
,2022,Brazil,2022-03-24 Brazil-Chile,2022-03-24,WCQ — CONMEBOL (M),Thu,Home,W,4,0,Chile,2,0,2,100.0,1,0,0,0,0,20:30:00,/en/matches/d41effec/Brazil-Chile-March-24-2022-WCQ----CONMEBOL-M
,2022,Brazil,2022-03-29 Bolivia-Brazil,2022-03-29,WCQ — CONMEBOL (M),Tue,Away,W,4,0,Bolivia,6,0,6,100.0,1,0,0,0,0,19:30:00,/en/matches/af491e1e/Bolivia-Brazil-March-29-2022-WCQ----CONMEBOL-M
,2022,Brazil,2022-06-02 Korea Republic-Korea Republic,2022-06-02,Friendlies (M),Thu,Neutral,W,5,1,Korea Republic,,1,,,0,0,0,0,0,20:00:00,/en/matches/1ddc6610/Korea-Republic-Brazil-June-2-2022-Friendlies-M
,2022,Brazil,2022-06-06 Japan-Japan,2022-06-06,Friendlies (M),Mon,Neutral,W,1,0,Japan,,0,,,1,0,0,0,0,19:20:00,/en/matches/f3f835c8/Japan-Brazil-June-6-2022-Friendlies-M
,2022,Brazil,2022-09-23 Ghana-Ghana,2022-09-23,Friendlies (M),Fri,Neutral,W,3,0,Ghana,,0,,,1,0,0,0,0,20:30:00,/en/matches/756dc6e1/Brazil-Ghana-September-23-2022-Friendlies-M
,2022,Brazil,2022-09-27 Tunisia-Tunisia,2022-09-27,Friendlies (M),Tue,Neutral,W,5,1,Tunisia,,1,,,0,0,0,0,0,15:30:00,/en/matches/963b2d1a/Brazil-Tunisia-September-27-2022-Friendlies-M
,2022,Brazil,2022-11-24 Serbia-Serbia,2022-11-24,Group stage,Thu,Neutral,W,2,0,Serbia,0,0,0,,1,0,0,0,0,22:00:00,/en/matches/457c3fcf/Brazil-Serbia-November-24-2022-World-Cup
,2022,Brazil,2022-11-28 Switzerland-Switzerland,2022-11-28,Group stage,Mon,Neutral,W,1,0,Switzerland,0,0,0,,1,0,0,0,0,19:00:00,/en/matches/459240ee/Brazil-Switzerland-November-28-2022-World-Cup
,2022,Brazil,2022-12-02 Cameroon-Cameroon,2022-12-02,Group stage,Fri,Neutral,L,0,1,Cameroon,3,1,2,66.7,0,0,0,0,0,22:00:00,/en/matches/5a2cc3c5/Cameroon-Brazil-December-2-2022-World-Cup
,2022,Brazil,2022-12-05 Korea Republic-Korea Republic,2022-12-05,Round of 16,Mon,Neutral,W,4,1,Korea Republic,6,1,5,83.3,0,0,0,0,0,22:00:00,/en/matches/bc6994e8/Brazil-Korea-Republic-December-5-2022-World-Cup
,2022,Brazil,2022-12-09 Croatia-Croatia,2022-12-09,Quarter-finals,Fri,Neutral,D,1 (2),1 (4),Croatia,1,1,0,0.0,0,0,0,0,0,18:00:00,/en/matches/bb30147d/Croatia-Brazil-December-9-2022-World-Cup
,2022,Cameroon,2021-09-03 Cameroon-Malawi,2021-09-03,Second round,Fri,Home,W,2,0,Malawi,,0,,,1,0,0,0,0,20:00:00,/en/matches/0e9293fa/Cameroon-Malawi-September-3-2021-WCQ----CAF-M
,2022,Cameroon,2021-09-06 Côte d'Ivoire-Cameroon,2021-09-06,Second round,Mon,Away,L,1,2,Côte d'Ivoire,,2,,,0,1,1,0,0,19:00:00,/en/matches/97e0084e/Cote-dIvoire-Cameroon-September-6-2021-WCQ----CAF-M
,2022,Cameroon,2021-10-08 Cameroon-Mozambique,2021-10-08,Second round,Fri,Home,W,3,1,Mozambique,,1,,,0,0,0,0,0,17:00:00,/en/matches/7543a916/Cameroon-Mozambique-October-8-2021-WCQ----CAF-M
,2022,Cameroon,2021-10-11 Mozambique-Cameroon,2021-10-11,Second round,Mon,Away,W,1,0,Mozambique,,0,,,1,0,0,0,0,15:00:00,/en/matches/7b0195ee/Mozambique-Cameroon-October-11-2021-WCQ----CAF-M
,2022,Cameroon,2021-11-13 Malawi-Cameroon,2021-11-13,Second round,Sat,Away,W,4,0,Malawi,,0,,,1,0,0,0,0,15:00:00,/en/matches/c0ad4f0d/Malawi-Cameroon-November-13-2021-WCQ----CAF-M
,2022,Cameroon,2021-11-16 Cameroon-Côte d'Ivoire,2021-11-16,Second round,Tue,Home,W,1,0,Côte d'Ivoire,,0,,,1,0,0,0,0,20:00:00,/en/matches/8dae68fb/Cameroon-Cote-dIvoire-November-16-2021-WCQ----CAF-M
,2022,Cameroon,2022-03-25 Cameroon-Algeria,2022-03-25,Third round,Fri,Home,L,0,1,Algeria,,1,,,0,0,0,0,0,18:00:00,/en/matches/5770efee/Cameroon-Algeria-March-25-2022-WCQ----CAF-M
,2022,Cameroon,2022-03-29 Algeria-Cameroon,2022-03-29,Third round,Tue,Away,W,2,1,Algeria,,1,,,0,0,0,0,0,20:30:00,/en/matches/60c8b33c/Algeria-Cameroon-March-29-2022-WCQ----CAF-M
,2022,Cameroon,2022-09-23 Uzbekistan-Uzbekistan,2022-09-23,Friendlies (M),Fri,Neutral,L,0,2,Uzbekistan,,2,,,0,0,0,0,0,15:00:00,/en/matches/4642e7d0/Uzbekistan-Cameroon-September-23-2022-Friendlies-M
,2022,Cameroon,2022-09-27 Korea Republic-Korea Republic,2022-09-27,Friendlies (M),Tue,Neutral,L,0,1,Korea Republic,,1,,,0,0,0,0,0,20:00:00,/en/matches/f18f7fed/Korea-Republic-Cameroon-September-27-2022-Friendlies-M
,2022,Cameroon,2022-11-09 Jamaica-Jamaica,2022-11-09,Friendlies (M),Wed,Neutral,D,1,1,Jamaica,,1,,,0,0,0,0,0,18:00:00,/en/matches/e14d6e85/Cameroon-Jamaica-November-9-2022-Friendlies-M
,2022,Cameroon,2022-11-18 Panama-Panama,2022-11-18,Friendlies (M),Fri,Neutral,D,1,1,Panama,,1,,,0,0,0,0,0,14:00:00,/en/matches/f7403328/Cameroon-Panama-November-18-2022-Friendlies-M
,2022,Cameroon,2022-11-24 Switzerland-Switzerland,2022-11-24,Group stage,Thu,Neutral,L,0,1,Switzerland,3,1,2,66.7,0,0,0,0,0,13:00:00,/en/matches/2bfd41ff/Switzerland-Cameroon-November-24-2022-World-Cup
,2022,Cameroon,2022-11-28 Serbia-Serbia,2022-11-28,Group stage,Mon,Neutral,D,3,3,Serbia,5,3,2,40.0,0,0,0,0,0,13:00:00,/en/matches/fbe95cd2/Cameroon-Serbia-November-28-2022-World-Cup
