league,season,team,game,date,round,day,venue,result,GF,GA,opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,time,match_report
,2018,Morocco,2018-06-20 Portugal-Portugal,2018-06-20,Group stage,Wed,Neutral,L,0,1,Portugal,0,16,4,25.0,0.0,0.0,0,0,15:00:00,/en/matches/0f37c1da/Portugal-Morocco-June-20-2018-World-Cup
,2018,Morocco,2018-06-25 Spain-Spain,2018-06-25,Group stage,Mon,Neutral,D,2,2,Spain,2,6,3,50.0,0.33,0.67,0,0,20:00:00,/en/matches/39619129/Spain-Morocco-June-25-2018-World-Cup
,2018,Morocco,2018-11-20 Tunisia-Morocco,2018-11-20,Friendlies (M),Tue,Away,W,1,0,Tunisia,1,,,,,,0,0,18:00:00,/en/matches/6c3d23b4/Tunisia-Morocco-November-20-2018-Friendlies-M
,2018,Nigeria,2015-11-13 Eswatini-Nigeria,2015-11-13,Second round,Fri,Away,D,0,0,Eswatini,0,,,,,,0,0,19:00:00,/en/matches/3f72257b/Eswatini-Nigeria-November-13-2015-WCQ----CAF-M
,2018,Nigeria,2015-11-17 Nigeria-Eswatini,2015-11-17,Second round,Tue,Home,W,2,0,Eswatini,2,,,,,,0,0,16:00:00,/en/matches/7fb31241/Nigeria-Eswatini-November-17-2015-WCQ----CAF-M
,2018,Nigeria,2016-10-09 Zambia-Nigeria,2016-10-09,Third round,Sun,Away,W,2,1,Zambia,2,,,,,,0,0,14:30:00,/en/matches/37a2e775/Zambia-Nigeria-October-9-2016-WCQ----CAF-M
,2018,Nigeria,2016-11-12 Nigeria-Algeria,2016-11-12,Third round,Sat,Home,W,3,1,Algeria,3,,,,,,0,0,17:00:00,/en/matches/1bba6e9d/Nigeria-Algeria-November-12-2016-WCQ----CAF-M
,2018,Nigeria,2017-09-01 Nigeria-Cameroon,2017-09-01,Third round,Fri,Home,W,4,0,Cameroon,4,,,,,,0,0,17:00:00,/en/matches/d3a05e30/Nigeria-Cameroon-September-1-2017-WCQ----CAF-M
,2018,Nigeria,2017-09-04 Cameroon-Nigeria,2017-09-04,Third round,Mon,Away,D,1,1,Cameroon,1,,,,,,0,0,18:00:00,/en/matches/84c26f79/Cameroon-Nigeria-September-4-2017-WCQ----CAF-M
,2018,Nigeria,2017-10-07 Nigeria-Zambia,2017-10-07,Third round,Sat,Home,W,1,0,Zambia,1,,,,,,0,0,17:00:00,/en/matches/f1a457a9/Nigeria-Zambia-October-7-2017-WCQ----CAF-M
,2018,Nigeria,2017-11-10 Algeria-Nigeria,2017-11-10,Third round,Fri,Away,L,0,3,Algeria,1,,,,,,0,0,20:30:00,/en/matches/7e02dd22/Algeria-Nigeria-November-10-2017-WCQ----CAF-M
,2018,Nigeria,2018-03-23 Poland-Nigeria,2018-03-23,Friendlies (M),Fri,Away,W,1,0,Poland,1,,,,,,1,1,20:45:00,/en/matches/27bb4f74/Poland-Nigeria-March-23-2018-Friendlies-M
,2018,Nigeria,2018-03-27 Nigeria-Serbia,2018-03-27,Friendlies (M),Tue,Home,L,0,2,Serbia,0,,,,,,0,0,20:00:00,/en/matches/b91c053a/Nigeria-Serbia-March-27-2018-Friendlies-M
,2018,Nigeria,2018-05-28 Nigeria-Congo DR,2018-05-28,Friendlies (M),Mon,Home,D,1,1,Congo DR,1,,,,,,0,0,17:10:00,/en/matches/12cb7ee1/Nigeria-Congo-DR-May-28-2018-Friendlies-M
,2018,Nigeria,2018-06-02 England-Nigeria,2018-06-02,Friendlies (M),Sat,Away,L,1,2,England,1,,,,,,0,0,17:15:00,/en/matches/89235aed/England-Nigeria-June-2-2018-Friendlies-M
,2018,Nigeria,2018-06-06 Nigeria-Czechia,2018-06-06,Friendlies (M),Wed,Home,L,0,1,Czechia,0,,,,,,0,0,15:00:00,/en/matches/3597f58f/Nigeria-Czechia-June-6-2018-Friendlies-M
,2018,Nigeria,2018-06-16 Croatia-Croatia,2018-06-16,Group stage,Sat,Neutral,L,0,2,Croatia,0,14,2,14.3,0.0,0.0,0,0,21:00:00,/en/matches/b85541a6/Croatia-Nigeria-June-16-2018-World-Cup
,2018,Nigeria,2018-06-22 Iceland-Iceland,2018-06-22,Group stage,Fri,Neutral,W,2,0,Iceland,2,16,4,25.0,0.13,0.5,0,0,18:00:00,/en/matches/66f80ae4/Nigeria-Iceland-June-22-2018-World-Cup
,2018,Nigeria,2018-06-26 Argentina-Argentina,2018-06-26,Group stage,Tue,Neutral,L,1,2,Argentina,1,9,3,33.3,0.0,0.0,1,1,21:00:00,/en/matches/1185d834/Nigeria-Argentina-June-26-2018-World-Cup
,2018,Nigeria,2018-09-11 Liberia-Nigeria,2018-09-11,Friendlies (M),Tue,Away,W,2,1,Liberia,2,,,,,,0,0,18:00:00,/en/matches/61bbad1c/Liberia-Nigeria-September-11-2018-Friendlies-M
,2018,Nigeria,2018-11-20 Nigeria-Uganda,2018-11-20,Friendlies (M),Tue,Home,D,0,0,Uganda,0,,,,,,0,0,16:45:00,/en/matches/021238c6/Nigeria-Uganda-November-20-2018-Friendlies-M
,2018,Panama,2015-11-13 Jamaica-Panama,2015-11-13,Fourth round,Fri,Away,W,2,0,Jamaica,1,,,,,,0,0,21:00:00,/en/matches/dc3260a4/Jamaica-Panama-November-13-2015-WCQ----CONCACAF-M
,2018,Panama,2015-11-17 Panama-Costa Rica,2015-11-17,Fourth round,Tue,Home,L,1,2,Costa Rica,1,,,,,,0,0,20:30:00,/en/matches/cc01c48a/Panama-Costa-Rica-November-17-2015-WCQ----CONCACAF-M
,2018,Panama,2016-03-25 Haiti-Panama,2016-03-25,Fourth round,Fri,Away,D,0,0,Haiti,0,,,,,,0,0,19:00:00,/en/matches/ff9f51c9/Haiti-Panama-March-25-2016-WCQ----CONCACAF-M
,2018,Panama,2016-03-29 Panama-Haiti,2016-03-29,Fourth round,Tue,Home,W,1,0,Haiti,1,,,,,,0,0,20:30:00,/en/matches/77536e87/Panama-Haiti-March-29-2016-WCQ----CONCACAF-M
,2018,Panama,2016-09-02 Panama-Jamaica,2016-09-02,Fourth round,Fri,Home,W,2,0,Jamaica,2,,,,,,0,0,20:30:00,/en/matches/4cc7329f/Panama-Jamaica-September-2-2016-WCQ----CONCACAF-M
,2018,Panama,2016-09-06 Costa Rica-Panama,2016-09-06,Fourth round,Tue,Away,L,1,3,Costa Rica,1,,,,,,1,1,19:30:00,/en/matches/bc6b3280/Costa-Rica-Panama-September-6-2016-WCQ----CONCACAF-M
,2018,Panama,2016-11-11 Honduras-Panama,2016-11-11,Fifth round,Fri,Away,W,1,0,Honduras,1,,,,,,0,0,14:35:00,/en/matches/c6216535/Honduras-Panama-November-11-2016-WCQ----CONCACAF-M
,2018,Panama,2016-11-15 Panama-Mexico,2016-11-15,Fifth round,Tue,Home,D,0,0,Mexico,0,,,,,,0,0,21:05:00,/en/matches/f7da8edc/Panama-Mexico-November-15-2016-WCQ----CONCACAF-M
,2018,Panama,2017-03-24 Trin & Tobago-Panama,2017-03-24,Fifth round,Fri,Away,L,0,1,Trin & Tobago,0,,,,,,0,0,19:00:00,/en/matches/08dd67ea/Trinidad-and-Tobago-Panama-March-24-2017-WCQ----CONCACAF-M
,2018,Panama,2017-03-28 Panama-United States,2017-03-28,Fifth round,Tue,Home,D,1,1,United States,1,,,,,,0,0,21:05:00,/en/matches/8186d5a3/Panama-United-States-March-28-2017-WCQ----CONCACAF-M
,2018,Panama,2017-06-08 Costa Rica-Panama,2017-06-08,Fifth round,Thu,Away,D,0,0,Costa Rica,0,,,,,,0,0,20:00:00,/en/matches/57e29a92/Costa-Rica-Panama-June-8-2017-WCQ----CONCACAF-M
,2018,Panama,2017-06-13 Panama-Honduras,2017-06-13,Fifth round,Tue,Home,D,2,2,Honduras,2,,,,,,0,0,20:35:00,/en/matches/f55ca2e3/Panama-Honduras-June-13-2017-WCQ----CONCACAF-M
,2018,Panama,2017-09-01 Mexico-Panama,2017-09-01,Fifth round,Fri,Away,L,0,1,Mexico,0,,,,,,0,0,20:30:00,/en/matches/fc635dbb/Mexico-Panama-September-1-2017-WCQ----CONCACAF-M
,2018,Panama,2017-09-05 Panama-Trin & Tobago,2017-09-05,Fifth round,Tue,Home,W,3,0,Trin & Tobago,2,,,,,,0,0,21:05:00,/en/matches/ab03fbb2/Panama-Trinidad-and-Tobago-September-5-2017-WCQ----CONCACAF-M
,2018,Panama,2017-10-06 United States-Panama,2017-10-06,Fifth round,Fri,Away,L,0,4,United States,0,,,,,,0,0,19:35:00,/en/matches/04f01fc4/United-States-Panama-October-6-2017-WCQ----CONCACAF-M
,2018,Panama,2017-10-10 Panama-Costa Rica,2017-10-10,Fifth round,Tue,Home,W,2,1,Costa Rica,2,,,,,,0,0,19:00:00,/en/matches/0f6bce71/Panama-Costa-Rica-October-10-2017-WCQ----CONCACAF-M
,2018,Panama,2018-03-22 Denmark-Panama,2018-03-22,Friendlies (M),Thu,Away,L,0,1,Denmark,0,,,,,,0,0,20:00:00,/en/matches/edc08ee8/Denmark-Panama-March-22-2018-Friendlies-M
,2018,Panama,2018-03-27 Switzerland-Panama,2018-03-27,Friendlies (M),Tue,Away,L,0,6,Switzerland,0,,,,,,0,0,19:00:00,/en/matches/66fca288/Switzerland-Panama-March-27-2018-Friendlies-M
,2018,Panama,2018-04-17 Trin & Tobago-Panama,2018-04-17,Friendlies (M),Tue,Away,W,1,0,Trin & Tobago,1,,,,,,0,0,19:30:00,/en/matches/3001a106/Trinidad-and-Tobago-Panama-April-17-2018-Friendlies-M
,2018,Panama,2018-05-29 Panama-Northern Ireland,2018-05-29,Friendlies (M),Tue,Home,D,0,0,Northern Ireland,0,,,,,,0,0,20:00:00,/en/matches/829afcb5/Panama-Northern-Ireland-May-29-2018-Friendlies-M
,2018,Panama,2018-06-06 Norway-Panama,2018-06-06,Friendlies (M),Wed,Away,L,0,1,Norway,0,,,,,,0,0,19:00:00,/en/matches/eaa4f030/Norway-Panama-June-6-2018-Friendlies-M
,2018,Panama,2018-06-18 Belgium-Belgium,2018-06-18,Group stage,Mon,Neutral,L,0,3,Belgium,0,7,2,28.6,0.0,0.0,0,0,18:00:00,/en/matches/fe0f9213/Belgium-Panama-June-18-2018-World-Cup
,2018,Panama,2018-06-24 England-England,2018-06-24,Group stage,Sun,Neutral,L,1,6,England,1,8,2,25.0,0.13,0.5,0,0,15:00:00,/en/matches/f68efc38/England-Panama-June-24-2018-World-Cup
,2018,Panama,2018-06-28 Tunisia-Tunisia,2018-06-28,Group stage,Thu,Neutral,L,1,2,Tunisia,0,9,4,44.4,0.0,0.0,0,0,21:00:00,/en/matches/545940e9/Panama-Tunisia-June-28-2018-World-Cup
,2018,Panama,2018-09-11 Panama-Venezuela,2018-09-11,Friendlies (M),Tue,Home,L,0,2,Venezuela,0,,,,,,0,0,20:00:00,/en/matches/0317c013/Panama-Venezuela-September-11-2018-Friendlies-M
,2018,Panama,2018-10-12 Japan-Panama,2018-10-12,Friendlies (M),Fri,Away,L,0,3,Japan,0,,,,,,0,0,19:35:00,/en/matches/208df114/Japan-Panama-October-12-2018-Friendlies-M
,2018,Panama,2018-10-16 Korea Republic-Panama,2018-10-16,Friendlies (M),Tue,Away,D,2,2,Korea Republic,2,,,,,,0,0,20:00:00,/en/matches/01cde657/Korea-Republic-Panama-October-16-2018-Friendlies-M
,2018,Panama,2018-11-16 Honduras-Panama,2018-11-16,Friendlies (M),Fri,Away,L,0,1,Honduras,0,,,,,,0,0,20:00:00,/en/matches/5183e764/Honduras-Panama-November-16-2018-Friendlies-M
,2018,Panama,2018-11-20 Panama-Ecuador,2018-11-20,Friendlies (M),Tue,Home,L,1,2,Ecuador,1,,,,,,0,0,20:00:00,/en/matches/0476803d/Panama-Ecuador-November-20-2018-Friendlies-M
,2018,Peru,2015-10-08 Colombia-Peru,2015-10-08,WCQ — CONMEBOL (M),Thu,Away,L,0,2,Colombia,0,,,,,,0,0,15:30:00,/en/matches/13ff285c/Colombia-Peru-October-8-2015-WCQ----CONMEBOL-M
,2018,Peru,2015-10-13 Peru-Chile,2015-10-13,WCQ — CONMEBOL (M),Tue,Home,L,3,4,Chile,3,,,,,,1,1,21:15:00,/en/matches/28edf1fb/Peru-Chile-October-13-2015-WCQ----CONMEBOL-M
,2018,Peru,2015-11-13 Peru-Paraguay,2015-11-13,WCQ — CONMEBOL (M),Fri,Home,W,1,0,Paraguay,1,,,,,,0,0,21:15:00,/en/matches/14aa5e68/Peru-Paraguay-November-13-2015-WCQ----CONMEBOL-M
,2018,Peru,2015-11-17 Brazil-Peru,2015-11-17,WCQ — CONMEBOL (M),Tue,Away,L,0,3,Brazil,0,,,,,,0,0,21:00:00,/en/matches/4c50ddb1/Brazil-Peru-November-17-2015-WCQ----CONMEBOL-M
,2018,Peru,2016-03-24 Peru-Venezuela,2016-03-24,WCQ — CONMEBOL (M),Thu,Home,D,2,2,Venezuela,2,,,,,,0,0,21:15:00,/en/matches/9509155d/Peru-Venezuela-March-24-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-03-29 Uruguay-Peru,2016-03-29,WCQ — CONMEBOL (M),Tue,Away,L,0,1,Uruguay,0,,,,,,0,0,20:00:00,/en/matches/e14480dc/Uruguay-Peru-March-29-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-09-01 Bolivia-Peru,2016-09-01,WCQ — CONMEBOL (M),Thu,Away,W,3,0,Bolivia,0,,,,,,0,0,16:00:00,/en/matches/fe146796/Bolivia-Peru-September-1-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-09-06 Peru-Ecuador,2016-09-06,WCQ — CONMEBOL (M),Tue,Home,W,2,1,Ecuador,2,,,,,,1,1,21:15:00,/en/matches/edd3991f/Peru-Ecuador-September-6-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-10-06 Peru-Argentina,2016-10-06,WCQ — CONMEBOL (M),Thu,Home,D,2,2,Argentina,2,,,,,,1,1,21:15:00,/en/matches/adabc204/Peru-Argentina-October-6-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-10-11 Chile-Peru,2016-10-11,WCQ — CONMEBOL (M),Tue,Away,L,1,2,Chile,1,,,,,,0,0,20:30:00,/en/matches/b61d723e/Chile-Peru-October-11-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-11-10 Paraguay-Peru,2016-11-10,WCQ — CONMEBOL (M),Thu,Away,W,4,1,Paraguay,3,,,,,,0,0,20:30:00,/en/matches/baa74c1a/Paraguay-Peru-November-10-2016-WCQ----CONMEBOL-M
,2018,Peru,2016-11-15 Peru-Brazil,2016-11-15,WCQ — CONMEBOL (M),Tue,Home,L,0,2,Brazil,0,,,,,,0,0,21:15:00,/en/matches/2ee90b8e/Peru-Brazil-November-15-2016-WCQ----CONMEBOL-M
,2018,Peru,2017-03-23 Venezuela-Peru,2017-03-23,WCQ — CONMEBOL (M),Thu,Away,D,2,2,Venezuela,2,,,,,,0,0,19:30:00,/en/matches/bca58bf3/Venezuela-Peru-March-23-2017-WCQ----CONMEBOL-M
,2018,Peru,2017-03-28 Peru-Uruguay,2017-03-28,WCQ — CONMEBOL (M),Tue,Home,W,2,1,Uruguay,2,,,,,,0,0,21:15:00,/en/matches/0d83da33/Peru-Uruguay-March-28-2017-WCQ----CONMEBOL-M
,2018,Peru,2017-08-31 Peru-Bolivia,2017-08-31,WCQ — CONMEBOL (M),Thu,Home,W,2,1,Bolivia,2,,,,,,0,0,21:15:00,/en/matches/1a4ff980/Peru-Bolivia-August-31-2017-WCQ----CONMEBOL-M
,2018,Peru,2017-09-05 Ecuador-Peru,2017-09-05,WCQ — CONMEBOL (M),Tue,Away,W,2,1,Ecuador,2,,,,,,0,0,16:00:00,/en/matches/bbde3609/Ecuador-Peru-September-5-2017-WCQ----CONMEBOL-M
,2018,Peru,2017-10-05 Argentina-Peru,2017-10-05,WCQ — CONMEBOL (M),Thu,Away,D,0,0,Argentina,0,,,,,,0,0,20:30:00,/en/matches/802fa6e6/Argentina-Peru-October-5-2017-WCQ----CONMEBOL-M
,2018,Peru,2017-10-10 Peru-Colombia,2017-10-10,WCQ — CONMEBOL (M),Tue,Home,D,1,1,Colombia,1,,,,,,0,0,18:30:00,/en/matches/020e73df/Peru-Colombia-October-10-2017-WCQ----CONMEBOL-M
,2018,Peru,2018-03-23 Peru-Croatia,2018-03-23,Friendlies (M),Fri,Home,W,2,0,Croatia,2,,,,,,0,0,20:30:00,/en/matches/e0559c51/Peru-Croatia-March-23-2018-Friendlies-M
,2018,Peru,2018-03-27 Iceland-Peru,2018-03-27,Friendlies (M),Tue,Away,W,3,1,Iceland,3,,,,,,0,0,20:00:00,/en/matches/17a8dcf4/Iceland-Peru-March-27-2018-Friendlies-M
,2018,Peru,2018-05-29 Peru-Scotland,2018-05-29,Friendlies (M),Tue,Home,W,2,0,Scotland,2,,,,,,1,1,20:00:00,/en/matches/18a549f5/Peru-Scotland-May-29-2018-Friendlies-M
,2018,Peru,2018-06-03 Saudi Arabia-Peru,2018-06-03,Friendlies (M),Sun,Away,W,3,0,Saudi Arabia,3,,,,,,0,0,20:00:00,/en/matches/7180d9c3/Saudi-Arabia-Peru-June-3-2018-Friendlies-M
,2018,Peru,2018-06-09 Sweden-Peru,2018-06-09,Friendlies (M),Sat,Away,D,0,0,Sweden,0,,,,,,0,0,19:15:00,/en/matches/c5420818/Sweden-Peru-June-9-2018-Friendlies-M
,2018,Peru,2018-06-16 Denmark-Denmark,2018-06-16,Group stage,Sat,Neutral,L,0,1,Denmark,0,17,6,35.3,0.0,0.0,0,1,19:00:00,/en/matches/25905c9c/Peru-Denmark-June-16-2018-World-Cup
,2018,Peru,2018-06-21 France-France,2018-06-21,Group stage,Thu,Neutral,L,0,1,France,0,10,2,20.0,0.0,0.0,0,0,20:00:00,/en/matches/a8de3334/France-Peru-June-21-2018-World-Cup
,2018,Peru,2018-06-26 Australia-Australia,2018-06-26,Group stage,Tue,Neutral,W,2,0,Australia,2,4,3,75.0,0.5,0.67,0,0,17:00:00,/en/matches/a3abd3b3/Australia-Peru-June-26-2018-World-Cup
,2018,Peru,2018-09-06 Netherlands-Peru,2018-09-06,Friendlies (M),Thu,Away,L,1,2,Netherlands,1,,,,,,0,0,20:45:00,/en/matches/7bd1f721/Netherlands-Peru-September-6-2018-Friendlies-M
,2018,Peru,2018-09-09 Germany-Peru,2018-09-09,Friendlies (M),Sun,Away,L,1,2,Germany,1,,,,,,0,0,20:45:00,/en/matches/10b4150b/Germany-Peru-September-9-2018-Friendlies-M
,2018,Peru,2018-10-12 Peru-Chile,2018-10-12,Friendlies (M),Fri,Home,W,3,0,Chile,2,,,,,,0,0,20:30:00,/en/matches/5e50c4b4/Peru-Chile-October-12-2018-Friendlies-M
,2018,Peru,2018-10-16 United States-Peru,2018-10-16,Friendlies (M),Tue,Away,D,1,1,United States,1,,,,,,0,0,19:30:00,/en/matches/be6fc9b2/United-States-Peru-October-16-2018-Friendlies-M
,2018,Peru,2018-11-15 Peru-Ecuador,2018-11-15,Friendlies (M),Thu,Home,L,0,2,Ecuador,0,,,,,,0,0,20:30:00,/en/matches/0e820436/Peru-Ecuador-November-15-2018-Friendlies-M
,2018,Peru,2018-11-20 Peru-Costa Rica,2018-11-20,Friendlies (M),Tue,Home,L,2,3,Costa Rica,2,,,,,,0,0,19:30:00,/en/matches/553af087/Peru-Costa-Rica-November-20-2018-Friendlies-M
,2018,Poland,2016-09-04 Kazakhstan-Poland,2016-09-04,First round,Sun,Away,D,2,2,Kazakhstan,2,,,,,,1,1,22:00:00,/en/matches/5f56c54c/Kazakhstan-Poland-September-4-2016-WCQ----UEFA-M
,2018,Poland,2016-10-08 Poland-Denmark,2016-10-08,First round,Sat,Home,W,3,2,Denmark,3,,,,,,1,1,20:45:00,/en/matches/98dd69a6/Poland-Denmark-October-8-2016-WCQ----UEFA-M
,2018,Poland,2016-10-11 Poland-Armenia,2016-10-11,First round,Tue,Home,W,2,1,Armenia,1,,,,,,0,0,20:45:00,/en/matches/16cd791c/Poland-Armenia-October-11-2016-WCQ----UEFA-M
,2018,Poland,2016-11-11 Romania-Poland,2016-11-11,First round,Fri,Away,W,3,0,Romania,3,,,,,,1,1,21:45:00,/en/matches/27058d05/Romania-Poland-November-11-2016-WCQ----UEFA-M
,2018,Poland,2017-03-26 Montenegro-Poland,2017-03-26,First round,Sun,Away,W,2,1,Montenegro,2,,,,,,0,0,20:45:00,/en/matches/776d2733/Montenegro-Poland-March-26-2017-WCQ----UEFA-M
,2018,Poland,2017-06-10 Poland-Romania,2017-06-10,First round,Sat,Home,W,3,1,Romania,3,,,,,,2,2,20:45:00,/en/matches/f7c9cfb2/Poland-Romania-June-10-2017-WCQ----UEFA-M
,2018,Poland,2017-09-01 Denmark-Poland,2017-09-01,First round,Fri,Away,L,0,4,Denmark,0,,,,,,0,0,20:45:00,/en/matches/714472d2/Denmark-Poland-September-1-2017-WCQ----UEFA-M
,2018,Poland,2017-09-04 Poland-Kazakhstan,2017-09-04,First round,Mon,Home,W,3,0,Kazakhstan,3,,,,,,1,1,20:45:00,/en/matches/1d21a501/Poland-Kazakhstan-September-4-2017-WCQ----UEFA-M
,2018,Poland,2017-10-05 Armenia-Poland,2017-10-05,First round,Thu,Away,W,6,1,Armenia,6,,,,,,0,0,20:00:00,/en/matches/fb4f6260/Armenia-Poland-October-5-2017-WCQ----UEFA-M
,2018,Poland,2017-10-08 Poland-Montenegro,2017-10-08,First round,Sun,Home,W,4,2,Montenegro,3,,,,,,0,0,18:00:00,/en/matches/fb2ede14/Poland-Montenegro-October-8-2017-WCQ----UEFA-M
,2018,Poland,2018-03-23 Poland-Nigeria,2018-03-23,Friendlies (M),Fri,Home,L,0,1,Nigeria,0,,,,,,0,0,20:45:00,/en/matches/27bb4f74/Poland-Nigeria-March-23-2018-Friendlies-M
,2018,Poland,2018-03-27 Poland-Korea Republic,2018-03-27,Friendlies (M),Tue,Home,W,3,2,Korea Republic,3,,,,,,0,0,20:45:00,/en/matches/aa6890c8/Poland-Korea-Republic-March-27-2018-Friendlies-M
,2018,Poland,2018-06-08 Poland-Chile,2018-06-08,Friendlies (M),Fri,Home,D,2,2,Chile,2,,,,,,0,0,20:45:00,/en/matches/cdcf1c41/Poland-Chile-June-8-2018-Friendlies-M
,2018,Poland,2018-06-12 Poland-Lithuania,2018-06-12,Friendlies (M),Tue,Home,W,4,0,Lithuania,4,,,,,,1,1,18:00:00,/en/matches/75cb0520/Poland-Lithuania-June-12-2018-Friendlies-M
,2018,Poland,2018-06-19 Senegal-Senegal,2018-06-19,Group stage,Tue,Neutral,L,1,2,Senegal,1,11,4,36.4,0.09,0.25,0,0,18:00:00,/en/matches/e254550a/Poland-Senegal-June-19-2018-World-Cup
,2018,Poland,2018-06-24 Colombia-Colombia,2018-06-24,Group stage,Sun,Neutral,L,0,3,Colombia,0,10,2,20.0,0.0,0.0,0,0,21:00:00,/en/matches/49433591/Poland-Colombia-June-24-2018-World-Cup
,2018,Poland,2018-06-28 Japan-Japan,2018-06-28,Group stage,Thu,Neutral,W,1,0,Japan,1,11,2,18.2,0.09,0.5,0,0,17:00:00,/en/matches/94f5d825/Japan-Poland-June-28-2018-World-Cup
,2018,Poland,2018-09-11 Poland-Rep. of Ireland,2018-09-11,Friendlies (M),Tue,Home,D,1,1,Rep. of Ireland,1,,,,,,0,0,20:45:00,/en/matches/265f4db5/Poland-Republic-of-Ireland-September-11-2018-Friendlies-M
,2018,Poland,2018-11-15 Poland-Czechia,2018-11-15,Friendlies (M),Thu,Home,L,0,1,Czechia,0,,,,,,0,0,18:00:00,/en/matches/284d05ae/Poland-Czechia-November-15-2018-Friendlies-M
,2018,Portugal,2016-09-06 Switzerland-Portugal,2016-09-06,First round,Tue,Away,L,0,2,Switzerland,0,,,,,,0,0,20:45:00,/en/matches/73c8b3b1/Switzerland-Portugal-September-6-2016-WCQ----UEFA-M
,2018,Portugal,2016-10-07 Portugal-Andorra,2016-10-07,First round,Fri,Home,W,6,0,Andorra,6,,,,,,0,0,19:45:00,/en/matches/85309b30/Portugal-Andorra-October-7-2016-WCQ----UEFA-M
,2018,Portugal,2016-10-10 Faroe Islands-Portugal,2016-10-10,First round,Mon,Away,W,6,0,Faroe Islands,6,,,,,,0,0,19:45:00,/en/matches/cd26306a/Faroe-Islands-Portugal-October-10-2016-WCQ----UEFA-M
,2018,Portugal,2016-11-13 Portugal-Latvia,2016-11-13,First round,Sun,Home,W,4,1,Latvia,4,,,,,,1,2,19:45:00,/en/matches/cb118657/Portugal-Latvia-November-13-2016-WCQ----UEFA-M
,2018,Portugal,2017-03-25 Portugal-Hungary,2017-03-25,First round,Sat,Home,W,3,0,Hungary,3,,,,,,0,0,19:45:00,/en/matches/3643d40e/Portugal-Hungary-March-25-2017-WCQ----UEFA-M
,2018,Portugal,2017-06-09 Latvia-Portugal,2017-06-09,First round,Fri,Away,W,3,0,Latvia,3,,,,,,0,0,21:45:00,/en/matches/08224ad1/Latvia-Portugal-June-9-2017-WCQ----UEFA-M
,2018,Portugal,2017-08-31 Portugal-Faroe Islands,2017-08-31,First round,Thu,Home,W,5,1,Faroe Islands,5,,,,,,1,1,19:45:00,/en/matches/d365e75b/Portugal-Faroe-Islands-August-31-2017-WCQ----UEFA-M
,2018,Portugal,2017-09-03 Hungary-Portugal,2017-09-03,First round,Sun,Away,W,1,0,Hungary,1,,,,,,0,0,20:45:00,/en/matches/16393338/Hungary-Portugal-September-3-2017-WCQ----UEFA-M
,2018,Portugal,2017-10-07 Andorra-Portugal,2017-10-07,First round,Sat,Away,W,2,0,Andorra,2,,,,,,0,0,20:45:00,/en/matches/7b0f2851/Andorra-Portugal-October-7-2017-WCQ----UEFA-M
,2018,Portugal,2017-10-10 Portugal-Switzerland,2017-10-10,First round,Tue,Home,W,2,0,Switzerland,1,,,,,,0,0,19:45:00,/en/matches/d93b8628/Portugal-Switzerland-October-10-2017-WCQ----UEFA-M
,2018,Portugal,2018-03-23 Portugal-Egypt,2018-03-23,Friendlies (M),Fri,Home,W,2,1,Egypt,2,,,,,,0,0,20:45:00,/en/matches/820bdc6a/Portugal-Egypt-March-23-2018-Friendlies-M
,2018,Portugal,2018-03-26 Portugal-Netherlands,2018-03-26,Friendlies (M),Mon,Home,L,0,3,Netherlands,0,,,,,,0,0,20:30:00,/en/matches/7ee11e51/Portugal-Netherlands-March-26-2018-Friendlies-M
,2018,Portugal,2018-05-28 Portugal-Tunisia,2018-05-28,Friendlies (M),Mon,Home,D,2,2,Tunisia,2,,,,,,0,0,19:45:00,/en/matches/2e6c929e/Portugal-Tunisia-May-28-2018-Friendlies-M
,2018,Portugal,2018-06-02 Belgium-Portugal,2018-06-02,Friendlies (M),Sat,Away,D,0,0,Belgium,0,,,,,,0,0,20:45:00,/en/matches/afb90adc/Belgium-Portugal-June-2-2018-Friendlies-M
,2018,Portugal,2018-06-07 Portugal-Algeria,2018-06-07,Friendlies (M),Thu,Home,W,3,0,Algeria,3,,,,,,0,0,20:15:00,/en/matches/9f359f00/Portugal-Algeria-June-7-2018-Friendlies-M
,2018,Portugal,2018-06-15 Spain-Spain,2018-06-15,Group stage,Fri,Neutral,D,3,3,Spain,3,9,3,33.3,0.22,0.67,1,1,21:00:00,/en/matches/2fecb1be/Portugal-Spain-June-15-2018-World-Cup
,2018,Portugal,2018-06-20 Morocco-Morocco,2018-06-20,Group stage,Wed,Neutral,W,1,0,Morocco,1,10,2,20.0,0.1,0.5,0,0,15:00:00,/en/matches/0f37c1da/Portugal-Morocco-June-20-2018-World-Cup
